,topic,source,bias_score,title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-1.2468245821929864,-1.444512745918945,2,has ignorant media gotten worse ,-1.2033891427071932,0.6784157156644013,-0.4635303921853551,0.744396873172351,0.331728497648864,0.5697700307192007,-0.3078724309479875,-0.42104060577385927,1.243494720525733,1.323198636310959,0.3843547553306617,1.0920453113295125,-1.2391613482531314,-0.7230208769922224,-0.21470100634256314,-0.33595296129154234,-1.6885261528618052,-0.501977573818457,0.011382218554048622,0.5158570818544648,-1.2348627775183443,-0.23671560508125639,-0.4359569424883121,0.18503633853970322,0.8694782806047777,-0.9698735502644465,0.8969755429506279,0.02817559085441565,-0.22316961060486998,0.8224486060030085,0.6717680025360696,-0.4629797735622542,-0.5659655111469479,-0.6033571410730537,-0.3927505684809449,-0.016158381608212986,-0.0028430417935964686,0.17358057196247964,0.25357627834752905,-0.7450298264148881,0.12772386179605755,0.28041238998721196,-1.3012674154176016,-0.9559118158657653,-1.225478999414205,0.4173693247492482,-0.8056287636254519,0.5917289151295525,-0.6815329689097452,0.6019992390126327,-0.0019437675636399304,1.2156088833689924,-0.3024795716400088,-0.40130726106494763,-1.3801119138617615,0.01746130690261731,0.07604301861857345,0.31114850293623764,-1.2849934828273486,-0.8301843127271158,0.0014345830039430528,1.3080651521247124,-0.2888164037611456,-0.5664545064322594,0.2392607111205674,0.3534300424093776,-0.0013475195431620396,0.35055362190823447,-0.4687755552700178,0.17589655803932808,0.5264731192441782,-1.2864231550634555,-0.19454117889146752,-0.06160910050672134,-0.7134855522410111,-1.0048342978672915,-0.6373130868623247,-0.6172565911586996,-1.7454781272024475,-0.2404846713137435,-0.36164688491184366,-0.6241506742016893,0.44413751072239327,-0.1779017098601149,-1.474188418750302,0.013456344714383797,0.9224050931803084,0.010564044767573267,-0.4853704149668556,-2.029704186846178,-0.6885504142812563,-2.7021932036819845,-0.6700195677525851,1.4129379884818534,-1.0513917160665638,1.0694513972416089,-0.9414576952501078,-1.1520938509168441,0.4115126400747396,-0.8498107865898831
1,-1.034083808226471,-1.2325399984649854,1,americans snap to attention virus big events canceled,0.7518992948152423,-1.2734361084423784,-0.12422652891749339,-1.130488193830515,-1.8592153092180679,-1.2709623771743355,0.6975743468538179,-0.558045205339763,-1.4938743121064364,0.37753198458817255,-0.7028835494366501,-0.9138784815254584,-0.6936989836883753,-1.294035653176361,2.063705701143353,1.0496771461114949,0.18709949087453304,-1.9425138839254228,1.6244016669122823,1.122406922783517,-1.0156267905323286,1.4000925695306992,-0.7390590195512651,-0.5866481165212526,2.2906647749677496,2.439139404228678,-0.9418661336573291,0.889402798719853,0.8230201220984299,2.569638153655157,-0.06956520025733418,1.3275409124043875,-0.4035324567951911,2.033205276299513,0.029834735048521858,-1.5152398136881424,-3.141808557732987,1.8746585222449836,-0.09240188872591404,-2.2495982926042766,0.7471573141974416,1.0380639759831312,0.7886754191330887,-1.1808590759730688,-2.179658327434001,-0.7635970283261163,2.050085853326733,1.6707990883327068,0.3469559439215622,-0.5590328413249608,-0.8021055305822598,-1.0114114112417276,-0.22664291606811554,-0.7084473835145176,-0.47799378966552397,1.3342504274127944,0.46380996896672444,1.397400881406827,-0.9527564143554687,-0.38473759574503147,0.5649804061556353,1.4993431550405065,0.5756607772727316,1.0178197453710183,0.269930694834027,-0.16563799474625351,1.2898425409785286,1.7416712590264145,-1.881733301666304,-0.09317787192018831,1.723132247435666,-1.3371809206362641,1.951931661012754,-1.3336895530969004,0.2579238325986812,-0.5616118742222878,-1.7304016228515697,-1.1005881617996724,-1.0147757555499193,-1.8985209872633155,0.32525383178628925,-1.3468416470380682,-2.2559894434268806,-0.13573645294986933,-1.8336605159039554,0.39622129343872836,0.537343088485653,-1.5394665198566495,-0.24784411705878753,0.3459635567438684,2.1429079693961217,0.3748493362652283,-0.5401472185380414,0.13875788522777724,-1.3399304005536263,2.7089600272485144,0.15895487368740188,-0.673347546825877,1.4475144208060606,0.8874134699597531
2,-0.8213430342599553,-1.0205672510110257,0,congress heading toward government shutdown spending talks drag on,-0.6785177206148989,-0.8224133030512145,0.428645810493291,-0.25032800231189895,-0.6590547791330839,-0.4845461718982309,1.4317005245853354,-0.569478415115724,0.9925973317350202,-0.09649901133229417,-1.036028896289531,2.0938391973216595,-0.29222772623292137,-1.2400550093932448,0.4211915401781634,-0.15127765527550444,-0.9254818052276992,0.3577147442686673,0.06788802606681837,0.2467648705003557,0.3061051662860262,0.4356563416282303,-0.27890724831372626,-0.06302532092167294,0.5701326080646759,0.2286782936669703,-0.6381266330319327,0.43869580664819197,0.2719102338478735,-0.35947797710393986,0.8802212674858798,-0.24886809738819712,-0.8660547547536425,-0.33955584157664603,0.4572973405556048,-0.33774072759651935,-0.5073703287049174,1.4014384066645793,-0.36663947670752406,0.6253440035814347,-0.46232998965185457,-1.1769644598035993,-0.21776655631261266,0.7721039969850726,-1.0870850644390866,-0.3877071136500957,-0.08055412421068385,-0.9059979959407299,-0.38732619016556974,0.9763489826090129,0.5471885159034139,-0.9494605774522371,0.09499911245131283,0.7691700479780078,0.19829930513842578,-0.44363113091025036,-0.5720276080328495,-0.040320331383864066,-0.6136406539784052,0.8582773245648656,-0.09609426504894512,-0.01176966449117745,0.7030904321869993,-0.5961372261434184,-0.08518108914370941,0.23686973503569136,-0.03906454127451732,-0.3158695670423781,0.7818530824851413,0.923276289481568,-0.8140829485420559,-0.1163575149033006,0.7631170138939096,0.04908473524570697,-0.6865164782025839,-0.9403860321071464,-0.09301512620010827,-1.91531487875182,0.9814364018718805,0.9278182518449063,-0.6515813383364812,-0.6680388782170272,-0.3712892835378632,-0.45739112643302915,0.042190812737416955,-0.43855116352489587,1.1933335258856543,0.9438474272757793,0.3405909839007619,0.2173585490333437,-0.3926115001157403,-1.7817316301317854,0.9620526500262819,-0.1266161570279611,0.7863451069075109,0.40131074630537444,1.2377252498484057,-0.561103749513148,0.020259360533843165,-0.7030015038597245
3,-0.6086022602934397,-1.0205672510110257,0,white house opioid commission asks trump to declare ‘national emergency’ to combat overdoses,-1.2384228266943245,-0.5902834640714432,0.008010536176220476,-0.6515690891827624,-0.2899583042102923,0.8965719921823495,1.5478370562465298,-0.4741439471422049,1.883429433391286,0.4828451233263116,-0.5666249242698159,0.8914398734322005,-0.43925805079409413,-0.1378696220205916,0.3780510551944875,1.3438407233368828,-0.11727192729866691,-0.05665101152676781,-0.32926403200959087,0.9093384975113473,-0.06505095007748085,0.019427163517266734,0.4799469467328743,0.6829327426207116,1.2412605895185218,0.5268507038339495,-0.840335943702874,-0.1503229232003486,0.08091303922671797,0.8337959450571787,0.009996644494896316,0.17752194371991942,-0.8012354548865289,1.3076281534189158,-1.3255571271127493,-0.0573370454889127,-0.141863034827362,1.353415679382989,-1.140558583366437,0.8592863945180229,-1.5266654585919839,-0.11647839979510977,-0.9574846766195237,0.16847939042079785,-1.602420471209904,0.7319724054340584,-0.5199403686732935,1.5922537964066354,0.06740103954767639,-0.13551312682600686,0.03946241489991175,-0.3041705132934351,-0.9089348574862636,0.9136626862033791,-0.2843619281566728,0.5147404315353507,0.4734686982409414,1.818645385956498,-0.4322535128614543,0.8776906516491811,-1.6249841906693188,-0.7351702973476341,-0.7671952203508794,0.80615297303015,0.0315796691499103,-0.2287341622462508,0.12292703662705512,-0.18510847608998995,-1.10188379784725,-0.4030011279460572,-2.6030727207610638,1.634012213867205,0.39987431451171757,-0.5229134707921441,-0.6060058072695226,-0.3283313247568313,-0.3281310543473099,-0.39214795268777686,0.8735106265593218,0.8476307042855115,0.9758923490484388,-0.9380451718515301,-0.25942489597539586,-0.5033674438994015,0.14185349654846988,0.4542201791234426,0.21984735020136764,0.6419763806819965,-0.4432180587009436,-0.23667952727904631,-1.1565929701570514,2.219573600964264,-1.3220550682741832,0.1574136715702045,0.7017399428782525,0.11235235441158169,0.34275293088991904,0.3599991083812605,-0.28070281349495596,-0.214087331770217
4,-0.39586148632692403,-0.8085945035570662,2,the last daze conservative democrats,0.4590907651373628,-0.029347084518633354,-1.1096819837452425,0.17052515922518444,-0.5511810140195731,1.1347101123861318,1.4499065847527761,0.2924686811468997,-0.14770721421426358,-0.156112043746105,-0.6880859970706144,-2.1826634822613675,0.710548937402431,-0.3104382037868452,0.3021790591255669,0.34924069296766475,-1.34262016101124,0.3907612008606493,-1.1099284052682175,0.6652348086073757,0.033524088853268304,-0.06142849987549202,1.2549178949022137,-0.35358794276184563,-0.1858917329060447,0.3771191437775849,-0.7962194185032762,1.385351443967216,-1.5034497140662026,0.7361100685295198,0.878304203055458,-0.9384696320035294,-0.41937784100069825,-1.156653072617988,0.9077748890923869,-0.1324332381270326,-0.23700715991616852,-0.42691602128349626,-0.02841106249253696,-1.9562255853138457,-0.16448313807367537,0.3920691761198371,0.783586448251055,-0.03944977314318766,-0.023423097031810856,0.2831288519022363,-1.0809371788215587,0.5558325428096984,1.1452087333398377,-1.2955526890944264,2.4368254172304376,-1.518970850144832,-1.1160081142079357,-1.3041582444952136,1.1009876280408581,0.2740510011461311,0.36170411327797936,-0.19075046379273708,-0.5653310322567364,1.1425414110844099,0.3898204552982924,0.8848592748374504,-1.034103710340549,-0.23069354548605428,0.08851344871472075,-1.717307910322056,-1.565015894404791,-0.8161600971860967,0.196589958790671,-0.6056341049082375,-0.14148729991831818,-1.9798177061841757,-1.140063585795522,0.41123567162195446,0.3960184156121283,-0.08846155368521783,-0.3327489082955741,0.7327930322187052,0.058211596946502096,0.4841149978780247,0.6235945015644534,-0.028210278264216355,0.19764715288910525,-1.386706402580817,-0.45990823096056366,0.6003559734161178,-0.7872109766276363,-0.4853792785398906,-1.6127731019601812,-0.5209335227649485,0.40796865844417085,-0.36031827087577195,1.8050201967819555,-0.49196265698934805,-0.01356847785249867,-0.6680720860094433,-0.023924527211816742,2.082238935069548,0.6325889087757367,1.3269025992502386
5,-1.2468245821929864,-1.2325399984649854,1,did fox’s tucker carlson play role calming iran pressure ,1.1122542151174262,-0.21401703791389462,0.5899166432992835,-0.1396688636296477,-0.009676053917324734,1.5764662609707831,-0.887181966470306,2.9456322140218147,1.2680705259256644,0.510691089824057,0.06195859799683991,-0.7501941865989725,0.16726752953245455,0.9751484286536405,0.35549431983354157,-1.5996222585029507,0.6844710070452537,0.17496779406227123,0.9688556227275669,0.2764855719578351,-1.0097527483258344,0.9772420866053763,-1.2920284592457612,0.8865214045158037,-0.08607668311548718,1.5243424460471924,1.2555872831856507,-1.8131806226846459,-0.5668286856453807,0.3663188874101898,2.0010679637018605,0.8387684549391162,-0.7307635032702395,1.6167100539345334,-0.18480109260617764,-0.4322845918593,0.33220511130644736,-0.6991302727388834,-0.842247459641484,-1.0276228367181,-0.8967149357220234,0.7893256112027754,1.40455587967858,-0.2262493844555294,-0.02963593010652499,-1.9150554970979683,0.4043028861671526,-1.4697627478346307,-1.2946884621379644,-0.41842223285570723,1.0961782768743404,1.2985671982095086,-0.1947087527825017,-0.17445452790967456,0.874626710835059,0.5781791178994836,0.10516789995760231,-0.5633672032227177,0.8950645432806564,-1.7874979196881866,-0.7741689181484556,1.6830675236909305,-0.25154210407754474,0.373244285093177,-0.07026202663382877,-0.5033575151800127,-2.4372324775319796,-0.6696207305057668,0.40403317462825106,0.5711356037823364,-1.4950201626339827,-0.6914726971821502,0.2552931025181405,-0.2717744493237816,0.5217808419112656,1.9684829277613003,-1.2535547797233895,-0.8623158182602779,0.17820731191517092,-1.0332159925280957,-1.1864884345512292,1.6401260996654825,0.12652842637705755,0.27282070606210734,-0.8862884515505035,0.5776799363622578,0.25861741027021995,1.2870503562344362,1.0606255559707343,-1.7838940028136536,-0.8006678535629347,-0.5287872838560715,-0.8132477190054946,-0.9317349521288769,-0.9175247206625632,1.180502982922218,0.28468716659520166,1.3900413703622683,0.38943890122107777,0.3924305088595745
6,-0.39586148632692403,-1.444512745918945,2,how anti trump republicans can change president s behavior,0.07007078189832447,1.243887443104718,0.94022540689846,-1.2789206505553186,0.8343781164488723,0.3535486066153495,-1.4416804500874438,-0.3582935974269664,0.738642947599167,0.14744177247857118,-0.4803419130796938,1.158081081166299,-1.0831533852092747,-0.5996590186348766,-1.344528204061569,1.692207828887165,-0.5412649593533768,0.21151689319310774,-1.1552090264161974,-0.11065892527062117,2.14998467634245,-1.0235007321348097,0.9743617000861732,-0.24354732093233875,0.7600051665090176,-1.2878024904221215,0.7520733090577971,-0.3706469944588304,0.20958863462020957,-0.7206407913702589,0.15303704332685059,0.5475620059815509,0.7049863100812958,-1.4017718801743138,1.211851039962597,-2.282994780068518,0.2692317191666086,1.3723410887097849,-0.07847252085788846,-0.6246443843061477,-0.9945082212047918,0.35437520260945043,-0.13079999126598976,-0.11200913645024943,0.7807341262661409,-0.28100153236454944,-1.6325510855735879,0.25231071977919317,2.032391609129037,-0.4816707510006106,-1.2890023996587217,0.1795329762421795,-0.03654799546022541,0.9174782537190665,-1.0438971487875097,-0.5433903237204412,-0.9999059600529057,-0.6971348773356517,-0.0108574603391232,-0.32428503467819264,-0.09238672803585524,0.4595454803937006,-0.0179841063129968,-0.0348329104117337,-0.6774454522840161,1.0344161705971928,0.18567452062820564,0.2480893942619686,-0.2961300902472982,0.7023051119908892,-0.7152411631499513,-0.24705479151532017,-0.9068724220058946,-0.7343034432351749,0.35838550530020297,0.3249018571934294,0.06746789551365222,0.3177608046613854,1.276745841685296,0.13049824919661235,0.7481227404592464,-0.9423713270947975,1.4388014672974734,-2.8621174958910474,-0.17912479295502598,-0.5630290700757561,0.39626525063466367,-0.5644967045356579,0.941637446446296,0.711395131208925,1.1919265098116911,0.7086905780975591,1.2834181749257285,-0.34259447372726076,-0.9448497410053569,-2.0562530581165137,0.3952452920014793,0.3702434061145168,-1.5669805812092106,-0.29074776000034436
7,-0.39586148632692403,-1.2325399984649854,1,after lobbying  catholic church won $ . b virus aid,0.9085951620025844,-2.580377065326802,-1.7069999272684584,-2.220723552234378,2.0588555147818095,0.5544525462830101,-1.58483518702984,-0.2355080186679923,0.9700792353268484,2.0722351887537327,2.2282294035057846,-3.082320862290214,-0.922245468378483,-0.2199838815672674,0.9157199701738697,0.6243659809310314,-3.36638102511079,-2.271262401466996,4.359806274960345,-1.898105391973881,3.0625222355381334,1.5787779358277878,-0.9717958337335045,-1.5809769535390865,-0.6199973932910621,0.9472858225643294,-2.021811836254133,-0.5078806512683716,1.8756784593857425,3.5944745566911154,1.347000377847004,-1.6969132614387767,0.5822630095988582,3.8933643142339625,-1.1213131765088635,-0.7428886671984892,-1.4990952598852083,-1.257174405139725,-1.2360037790908913,-1.0790999768153953,1.446706262463292,-0.22485699584598595,0.5688971658329153,-0.348942089359105,-2.344298470074884,1.3700016686231884,-1.2465920998149187,0.8517918057798416,1.6362351935502284,1.4639473844820075,1.5215339321230335,1.559205325754055,0.1961502481074565,1.3275877318410179,-3.7648545287050603,-1.356812289164124,1.0499716510983774,3.303801981035249,-0.7343547692483681,1.072089163738024,-0.6273360975739731,1.6933491818159236,0.5447848351787707,-0.46883819905325336,2.03912658687078,2.2243692189978086,2.9354821059014378,-1.0816530595986895,-0.8283690661576736,-0.7860099097714038,-1.9630936793831935,0.8178115691230323,0.15177979277156567,-1.3391030613177788,-0.5272561711450451,-1.1883533324094022,0.7238336413012382,-2.011297331037219,0.528229919621171,-1.6042935504792557,1.2904664218648467,-2.191124543148967,0.4791327579309257,-0.13588076842726998,-0.7468421002809663,1.0678519116816327,0.7530021618827887,-0.818275067326873,1.1301709971128466,-0.43764107772724903,1.3474044245503025,1.2146872461126201,-1.039285490818581,2.6780148551239975,-1.675064710843752,1.853633886487259,2.2073849471906595,0.4949464258327681,1.4534148976103458,-0.3819042699132639
8,-1.2468245821929864,-0.5966217561031065,2,journalists struggle to define ‘fake news’ even they declare war it,-1.0912784962566984,1.0125787497697283,-0.2951189986554038,0.3989645976496206,-0.16622061863662663,-0.1856268155711649,-0.7703078518257037,1.4806577039891546,0.2925503666088146,1.6520404352393425,0.28913831400006124,0.6364990224168949,0.19474392711215105,1.0979371808068905,-0.7103909282853766,0.30481504144947164,-0.9960679612207921,0.15514475245276949,0.27639662851058683,0.5348349904268184,0.15938532939867958,0.5645324014260326,-1.7113641226496343,-0.49510848199370344,-0.8005465268600536,-0.3979004581061979,-0.058813991603765166,-0.20779510153885344,-1.0006117788005642,-0.10684876778219164,-0.6384117830871241,-0.5210834082869784,0.889431676088695,-1.258803537054381,0.9048095086936371,0.6068175017490227,-1.165652916070926,-0.8701337168350025,-0.6087388640108591,0.04309383273479878,1.2824830804013239,-1.3468853867414923,-1.06786195496504,-1.358455277210472,0.6855997593296558,0.8043226200738257,-0.44194645330428417,0.6481482110787354,-1.0418018484245632,-0.5492226693163165,1.6401906219642366,0.3982701585216406,-1.1994768848444386,0.7689862258782462,1.0815627053821382,-0.28160152776089276,0.2337070526756321,-0.7712179692944858,1.102506767993144,-1.6047424165277815,-0.257320023226792,0.09180604106762628,-1.9340883232652153,-1.0940847386405537,0.5493941380124255,-0.5938585710640478,-1.3669474816624914,-0.6074283053285913,-0.19648727675401598,1.2934370188917228,-0.11763383974107945,-0.84958290509634,-2.1256399660273804,1.449968295259154,0.7900355121706243,-0.977467366683818,-0.27855354924487546,1.0608713034624857,-0.8619419374731127,-0.3662814914079928,0.9572778165188492,0.8199098191403488,1.0038808233347958,0.7797922675732546,-1.5071635577297253,1.5808790204788608,0.7471578827651807,-0.7232606000377839,0.6536906336541529,-0.22082233238637983,0.623121916054365,0.1422428949167002,-0.7485196112317825,-0.07747711462890035,-1.178591751992986,0.24028912634171587,0.6512445790790968,0.4838230665445526,0.0556520979579312,-0.1633041099354449
9,-0.8213430342599553,-1.2325399984649854,1,us deficit hits nearly $  trillion. when will it matter ,0.6029140496061904,-3.1688993072801077,0.21322260475377047,-2.6123275371274057,0.028598400785809126,-0.5231649043624662,1.4707228281939388,-1.5713326353221646,0.9532724158793389,-1.047177424356564,-0.5727760912323219,2.059674006157759,-1.2624763435118302,0.9189968492040785,0.12423660975279989,-0.21953338093849947,-0.4241832825348762,1.0573611469304582,0.7286417146883181,1.7915877415857648,2.1148421772631725,1.279281439397304,-1.0656743962615223,-0.2711262227377819,-0.7525193140726709,0.027701765055911095,2.2912905982307628,-1.2068850083788776,0.34872163741338363,0.46212079276356854,1.9906121390220937,-0.11915047552385452,0.7511320122797438,-0.3493359399983993,-1.4885090899320854,0.31838882533378854,-0.6566284034765887,0.13778405997439624,-0.536920585159306,-1.4883269421601577,-0.055888438900864805,-0.1965166462674133,-1.4634520112247895,-0.20350088021149465,-0.5259647180835286,-0.818360817843978,0.3060176845456107,-0.24575956857242284,0.7876712095626719,0.7058046788525526,-0.9309065905329896,1.761174285782621,0.6906732350313354,-0.609633222002969,0.2063143634293766,-1.5600631450157323,1.3120777364956224,-0.8571665597714816,-1.0588545491776562,-0.723651810106127,-1.090070390621573,1.0980113661534885,-1.541704878260882,0.6000619723651468,-0.817536903523463,0.4952707069671674,1.3741725710768227,0.43585835101291887,0.39894394758022994,-0.7190467363752745,-1.2877059848739265,0.3532877895905038,-0.035130050711976675,-0.15075129229702486,-1.1100737993758494,-0.3505427341129664,0.8453445419197507,-0.5520770143394338,-0.675642308055637,2.7756673469529862,-1.025421351463802,0.345415693260601,-1.5667156461601146,-0.1582659668641111,-0.7863709625661288,-0.13773813105732344,0.17026813652062694,-0.25000909567132085,-0.8606706943898805,-2.068538895549472,0.051428321937392725,-0.02319165118398576,0.76555933959241,-0.5720431313737978,0.0005821126948922684,1.5780951874174165,1.7700026272130105,-0.800994951329426,-0.5833946158093785,-0.487804975664729
